Exam,Unit,Subject,Month,Year,Paper,Number,Part,Subpart,Section,Topic,Difficulty,Marks,Question,SVG,Validated Question Code,Q,Question Diagram Path Prefix
cape,2,Chemistry,May,2026,2,1,c,iii,The Chemistry of Carbon Compounds,Structure and Formulae,2,1,"\text{Draw the displayed structural formula of primary amine, B.}",,"LaTeX(""Draw the displayed structural formula of primary amine, B."").parsingMode(.onlyEquations)","Draw the displayed structural formula of primary amine, B.",cape_2_chemistry_may_2026_2_1_c_iii
cape,2,Chemistry,May,2026,2,1,c,iv,The Chemistry of Carbon Compounds,"Functional Group Analysis, Reactions and Mechanisms",2,1,"\text{State the characteristic physical property of primary amine, B which can be observed.}",,"LaTeX(""State the characteristic physical property of primary amine, B which can be observed."").parsingMode(.onlyEquations)","State the characteristic physical property of primary amine, B which can be observed.",cape_2_chemistry_may_2026_2_1_c_iv
cape,2,Chemistry,May,2026,2,1,c,v,The Chemistry of Carbon Compounds,Acidic and Basic Character of Organic Compunds,2,2,"\text{State the colour changes which would be observed if litmus is added to a solution of primary amine, B.}",,"LaTeX(""State the colour changes which would be observed if litmus is added to a solution of primary amine, B."").parsingMode(.onlyEquations)","State the colour changes which would be observed if litmus is added to a solution of primary amine, B.",cape_2_chemistry_may_2026_2_1_c_v
cape,2,Chemistry,May,2026,2,1,d,i,The Chemistry of Carbon Compounds,Acidic and Basic Character of Organic Compunds,3,3,"\text{Table 1 shows the organic compounds and their }  \text{p}K_{\text{a}}  \text{ values. Using }  \text{p}K_{\text{a}}  \text{ values of 16, 4.8 and 0.6, complete Table 1 with the correct }  \text{p}K_{\text{a}}  \text{ value for EACH organic compound.}",,"LaTeX(""Table 1 shows the organic compounds and their  p$K_{$a$}$  values. Using  p$K_{$a$}$  values of 16, 4.8 and 0.6, complete Table 1 with the correct  p$K_{$a$}$  value for EACH organic compound."").parsingMode(.onlyEquations)","Table 1 shows the organic compounds and their  p$K_{$a$}$  values. Using  p$K_{$a$}$  values of 16, 4.8 and 0.6, complete Table 1 with the correct  p$K_{$a$}$  value for EACH organic compound.",cape_2_chemistry_may_2026_2_1_d_i
cape,2,Chemistry,May,2026,2,1,e,i,The Chemistry of Carbon Compounds,"Functional Group Analysis, Reactions and Mechanisms",1,1,\text{A student was given ethyl ethanoate to carry out acid hydrolysis and alkaline hydrolysis of the compound. State the characteristic physical property of the ethyl ethanoate.},,"LaTeX(""A student was given ethyl ethanoate to carry out acid hydrolysis and alkaline hydrolysis of the compound. State the characteristic physical property of the ethyl ethanoate."").parsingMode(.onlyEquations)",A student was given ethyl ethanoate to carry out acid hydrolysis and alkaline hydrolysis of the compound. State the characteristic physical property of the ethyl ethanoate.,cape_2_chemistry_may_2026_2_1_e_i
cape,2,Chemistry,May,2026,2,1,e,ii,The Chemistry of Carbon Compounds,"Functional Group Analysis, Reactions and Mechanisms",3,2,\text{State TWO differences between acid hydrolysis and alkaline hydrolysis of ethyl ethanoate.},,"LaTeX(""State TWO differences between acid hydrolysis and alkaline hydrolysis of ethyl ethanoate."").parsingMode(.onlyEquations)",State TWO differences between acid hydrolysis and alkaline hydrolysis of ethyl ethanoate.,cape_2_chemistry_may_2026_2_1_e_ii
cape,2,Chemistry,May,2026,2,1,e,iii,The Chemistry of Carbon Compounds,"Functional Group Analysis, Reactions and Mechanisms",3,4,"\text{Write balanced chemical equations for EACH of the following:}
\text{- Acid hydrolysis of ethyl ethanoate}
\text{- Alkaline hydrolysis of ethyl ethanoate}",,"LaTeX(""Write balanced chemical equations for EACH of the following:\n- Acid hydrolysis of ethyl ethanoate\n- Alkaline hydrolysis of ethyl ethanoate"").parsingMode(.onlyEquations)","Write balanced chemical equations for EACH of the following:
- Acid hydrolysis of ethyl ethanoate
- Alkaline hydrolysis of ethyl ethanoate",cape_2_chemistry_may_2026_2_1_e_iii
cape,2,Chemistry,May,2026,2,1,e,iv,The Chemistry of Carbon Compounds,Macromolecules,3,2,\text{Outline how biodiesel (for diesel engines) is made by the process of transesterification.},,"LaTeX(""Outline how biodiesel (for diesel engines) is made by the process of transesterification."").parsingMode(.onlyEquations)",Outline how biodiesel (for diesel engines) is made by the process of transesterification.,cape_2_chemistry_may_2026_2_1_e_iv
cape,2,Chemistry,May,2026,2,2,a,i,Analytical Methods and Separation Techniques,Uncertainty in Measurements,1,2,"\text{A student performed a titration and deduced the following titre volumes (in mL): 14.11, 13.99, 14.32, 14.21. Calculate the mean volume.}",,"LaTeX(""A student performed a titration and deduced the following titre volumes (in mL): 14.11, 13.99, 14.32, 14.21. Calculate the mean volume."").parsingMode(.onlyEquations)","A student performed a titration and deduced the following titre volumes (in mL): 14.11, 13.99, 14.32, 14.21. Calculate the mean volume.",cape_2_chemistry_may_2026_2_2_a_i
cape,2,Chemistry,May,2026,2,2,a,ii,Analytical Methods and Separation Techniques,Uncertainty in Measurements,2,2,\text{Calculate the standard deviation in the mean volume given using }  s = \sqrt{\frac{\sum(x-\bar{x})^2}{n-1}} \text{.},,"LaTeX(""Calculate the standard deviation in the mean volume given using  $s = \\sqrt{\\frac{\\sum(x-\\bar{x})^2}{n-1}}$."").parsingMode(.onlyEquations)",Calculate the standard deviation in the mean volume given using  $s = \sqrt{\frac{\sum(x-\bar{x})^2}{n-1}}$.,cape_2_chemistry_may_2026_2_2_a_ii
cape,2,Chemistry,May,2026,2,2,a,iii,Analytical Methods and Separation Techniques,Uncertainty in Measurements,4,5,\text{Outline the FIVE steps to be taken to determine the accuracy and uncertainty in dispensing 15.0 mL of water from a burette.},,"LaTeX(""Outline the FIVE steps to be taken to determine the accuracy and uncertainty in dispensing 15.0 mL of water from a burette."").parsingMode(.onlyEquations)",Outline the FIVE steps to be taken to determine the accuracy and uncertainty in dispensing 15.0 mL of water from a burette.,cape_2_chemistry_may_2026_2_2_a_iii
cape,2,Chemistry,May,2026,2,2,a,iv,Analytical Methods and Separation Techniques,Uncertainty in Measurements,2,2,"\text{The following volumes were delivered from three glassware, A, B and C:  A = 10\,\text{mL} ,  B = 10.0\,\text{mL}  and  C = 10.00\,\text{mL} . Given the volumes delivered from A, B and C, state which glassware should give EACH of the following:}
\text{- The most accurate volume}
\text{- The least accurate volume}",,"LaTeX(""The following volumes were delivered from three glassware, A, B and C: \\( A = 10\\,\\text{mL} \\), \\( B = 10.0\\,\\text{mL} \\) and \\( C = 10.00\\,\\text{mL} \\). Given the volumes delivered from A, B and C, state which glassware should give EACH of the following:\n- The most accurate volume\n- The least accurate volume"").parsingMode(.onlyEquations)","The following volumes were delivered from three glassware, A, B and C: \( A = 10\,\text{mL} \), \( B = 10.0\,\text{mL} \) and \( C = 10.00\,\text{mL} \). Given the volumes delivered from A, B and C, state which glassware should give EACH of the following:
- The most accurate volume
- The least accurate volume",cape_2_chemistry_may_2026_2_2_a_iv
cape,2,Chemistry,May,2026,2,2,b,i,Analytical Methods and Separation Techniques,Gravimetric Methods of Analysis,3,4,"\text{In an experiment, 2.70 g of a }  \text{CuSO}_4 \cdot x\text{H}_2\text{O}  \text{ when heated at }  200\,^\circ\text{C}  \text{ for 30 min gave a white solid }  \text{CuSO}_4  \text{ (RMM = 159.6) of mass 1.51 g. Use the information above to determine the chemical formula of the hydrate of }  \text{CuSO}_4 \text{, that is, the }  x  \text{ in }  \text{CuSO}_4 \cdot x\text{H}_2\text{O} \text{.}",,"LaTeX(""In an experiment, 2.70 g of a  CuSO$_4 \\cdot x$H$_2$O  when heated at  $200\\,^\\circ$C  for 30 min gave a white solid  CuSO$_4$  (RMM = 159.6) of mass 1.51 g. Use the information above to determine the chemical formula of the hydrate of  CuSO$_4$, that is, the  $x$  in  CuSO$_4 \\cdot x$H$_2$O."").parsingMode(.onlyEquations)","In an experiment, 2.70 g of a  CuSO$_4 \cdot x$H$_2$O  when heated at  $200\,^\circ$C  for 30 min gave a white solid  CuSO$_4$  (RMM = 159.6) of mass 1.51 g. Use the information above to determine the chemical formula of the hydrate of  CuSO$_4$, that is, the  $x$  in  CuSO$_4 \cdot x$H$_2$O.",cape_2_chemistry_may_2026_2_2_b_i
cape,2,Chemistry,May,2026,2,2,c,i,Analytical Methods and Separation Techniques,Gravimetric Methods of Analysis,2,2,\text{The quantitative determination of sulfate can be accomplished using barium chloride. Write the equation for the reaction between the sulfate of a Group 1 element (M) and barium chloride.},,"LaTeX(""The quantitative determination of sulfate can be accomplished using barium chloride. Write the equation for the reaction between the sulfate of a Group 1 element (M) and barium chloride."").parsingMode(.onlyEquations)",The quantitative determination of sulfate can be accomplished using barium chloride. Write the equation for the reaction between the sulfate of a Group 1 element (M) and barium chloride.,cape_2_chemistry_may_2026_2_2_c_i
cape,2,Chemistry,May,2026,2,2,c,ii,Analytical Methods and Separation Techniques,Gravimetric Methods of Analysis,4,5,"\text{If 1.2 g of the Group 1 sulfate and the barium chloride solution gave 1.6 g of barium sulfate (RMM = 233.4):}
\text{a) calculate the mass of sulfate in the Group 1 sulfate}
\text{b) determine the % weight of sulfate in the Group 1 sulfate.}",,"LaTeX(""If 1.2 g of the Group 1 sulfate and the barium chloride solution gave 1.6 g of barium sulfate (RMM = 233.4):\na) calculate the mass of sulfate in the Group 1 sulfate\nb) determine the % weight of sulfate in the Group 1 sulfate."").parsingMode(.onlyEquations)","If 1.2 g of the Group 1 sulfate and the barium chloride solution gave 1.6 g of barium sulfate (RMM = 233.4):
a) calculate the mass of sulfate in the Group 1 sulfate
b) determine the % weight of sulfate in the Group 1 sulfate.",cape_2_chemistry_may_2026_2_2_c_ii
cape,2,Chemistry,May,2026,2,2,d,i,Analytical Methods and Separation Techniques,Gravimetric Methods of Analysis,3,4,\text{Give TWO examples in which gravimetric analysis (by precipitation) can be employed in quality control. Indicate the product(s) obtained as the precipitate.},,"LaTeX(""Give TWO examples in which gravimetric analysis (by precipitation) can be employed in quality control. Indicate the product(s) obtained as the precipitate."").parsingMode(.onlyEquations)",Give TWO examples in which gravimetric analysis (by precipitation) can be employed in quality control. Indicate the product(s) obtained as the precipitate.,cape_2_chemistry_may_2026_2_2_d_i
cape,2,Chemistry,May,2026,2,2,e,i,Analytical Methods and Separation Techniques,Mass Spectroscopy,2,4,\text{List the FOUR main steps involved in mass spectrometry.},,"LaTeX(""List the FOUR main steps involved in mass spectrometry."").parsingMode(.onlyEquations)",List the FOUR main steps involved in mass spectrometry.,cape_2_chemistry_may_2026_2_2_e_i
cape,2,Chemistry,May,2026,2,3,a,i,Industry and Environment,Crude Oil,3,5,"\text{The petroleum industry employs fractional distillation and cracking to obtain useful products from crude oil. Outline the principles involved in EACH of the following processes:}
\text{- Fractional distillation}
\text{- Cracking}",,"LaTeX(""The petroleum industry employs fractional distillation and cracking to obtain useful products from crude oil. Outline the principles involved in EACH of the following processes:\n- Fractional distillation\n- Cracking"").parsingMode(.onlyEquations)","The petroleum industry employs fractional distillation and cracking to obtain useful products from crude oil. Outline the principles involved in EACH of the following processes:
- Fractional distillation
- Cracking",cape_2_chemistry_may_2026_2_3_a_i
cape,2,Chemistry,May,2026,2,3,a,ii,Industry and Environment,Crude Oil,2,2,"\text{Octane, }  \text{C}_8\text{H}_{18} \text{, can be cracked to form ethane and one other hydrocarbon. Write an equation to show this reaction.}",,"LaTeX(""Octane,  C$_8$H$_{18}$, can be cracked to form ethane and one other hydrocarbon. Write an equation to show this reaction."").parsingMode(.onlyEquations)","Octane,  C$_8$H$_{18}$, can be cracked to form ethane and one other hydrocarbon. Write an equation to show this reaction.",cape_2_chemistry_may_2026_2_3_a_ii
cape,2,Chemistry,May,2026,2,3,a,iii,Industry and Environment,Crude Oil,3,4,"\text{Reforming is a technique used to produce cycloalkanes from straight chain alkanes. Using an equation, show how cyclomethylhexane can be formed by reforming.}",,"LaTeX(""Reforming is a technique used to produce cycloalkanes from straight chain alkanes. Using an equation, show how cyclomethylhexane can be formed by reforming."").parsingMode(.onlyEquations)","Reforming is a technique used to produce cycloalkanes from straight chain alkanes. Using an equation, show how cyclomethylhexane can be formed by reforming.",cape_2_chemistry_may_2026_2_3_a_iii
cape,2,Chemistry,May,2026,2,3,a,iv,Industry and Environment,The Atmosphere,3,3,"\text{Incomplete combustion of petroleum products releases carbon monoxide, unburnt hydrocarbons and carbon particles into the environment. Describe how any ONE principle of Green Chemistry can be used to minimize this form of pollution.}",,"LaTeX(""Incomplete combustion of petroleum products releases carbon monoxide, unburnt hydrocarbons and carbon particles into the environment. Describe how any ONE principle of Green Chemistry can be used to minimize this form of pollution."").parsingMode(.onlyEquations)","Incomplete combustion of petroleum products releases carbon monoxide, unburnt hydrocarbons and carbon particles into the environment. Describe how any ONE principle of Green Chemistry can be used to minimize this form of pollution.",cape_2_chemistry_may_2026_2_3_a_iv
